station_code,station_name,accumulated_rain_mm,time_window_hours,actual_period_hours,total_readings,avg_rain_per_reading,max_single_reading,first_reading,last_reading,period_start,period_end
30409,Paseo Sustentable Camilo Aldao BioagroindustriaCba,36.8,24,23.83,144,0.256,11.0,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30280,Viamonte BioagroindustriaCba,34.0,24,23.83,142,0.239,16.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30055,Pampayasta Norte BioagroindustriaCba,33.2,24,23.83,142,0.234,11.6,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30100,La Carlota BioagroindustriaCba,31.6,24,23.83,143,0.221,6.2,2025-10-04 11:50:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30406,Saira BioagroindustriaCba,31.4,24,23.83,144,0.218,16.8,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30432,APRHi - Cabaña María Lucia (Leones Norte),29.88,24,23.83,143,0.209,9.09,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30264,Los Surgentes BioagroindustriaCba,27.6,24,23.83,144,0.192,7.6,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30271,Corral de Bustos Ifflinger BioagroindustriaCba,27.2,24,23.83,143,0.19,5.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30277,Noetinger BioagroindustriaCba,26.4,24,23.83,142,0.186,9.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30054,Colonia Almada BioagroindustriaCba,26.4,24,23.83,143,0.185,5.6,2025-10-04 11:50:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30269,Bouwer BioagroindustriaCba,25.8,24,23.83,143,0.18,7.6,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30278,Chilibroste BioagroindustriaCba,25.0,24,23.83,142,0.176,8.6,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30442,APRHI-Chúa,24.8,24,23.83,142,0.175,6.4,2025-10-04 11:50:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30485,APRHI - La Lagunilla - Cca. La Cañada,24.4,24,23.83,144,0.169,14.2,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30535,Estancia Noble BioagroindustriaCba,23.0,24,23.83,144,0.16,19.4,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30445,APRHi - Calmayo,22.8,24,23.83,143,0.159,12.8,2025-10-04 11:50:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30350,APRHi - Arroyo Algodón,22.0,24,23.83,142,0.155,3.6,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30349,APRHi -  Bell Ville (Aeródromo),21.8,24,23.83,144,0.151,6.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30236,APRHi - Los Hornillos,21.6,24,23.83,143,0.151,11.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30554,IPEM 107 TOLEDO - BioagroindustriaCba,21.2,24,23.83,143,0.148,9.4,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30111,UNVM BioagroindustriaCba,21.2,24,23.83,143,0.148,14.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30069,Oliva BioagroindustriaCba,20.4,24,23.83,144,0.142,7.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30234,APRHi - Río Santa Rosa (Cuenca Media),20.2,24,23.83,139,0.145,11.4,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30555,Campo experimental UCC BioagroindustriaCba,20.2,24,23.83,144,0.14,6.8,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30267,Huerta Grande BioagroindustriaCba,19.0,24,23.83,143,0.133,9.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30288,Ordoñez BioagroindustriaCba,18.8,24,23.83,143,0.131,3.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30156,Las Junturas BioagroindustriaCba,18.6,24,23.83,144,0.129,5.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30238,APRHi - Cuenca  Alta Colanchanga,17.8,24,23.83,142,0.125,12.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30430,APRHi - Cuenca Letanias -Los Vallecitos,17.8,24,23.83,143,0.124,9.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30293,Despeñaderos BioagroindustriaCba,16.8,24,23.83,143,0.117,7.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30102,Melo BioagroindustriaCba,16.4,24,23.83,143,0.115,4.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30274,Serrano BioagroindustriaCba,16.4,24,23.83,144,0.114,10.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30415,Villa Rossi BioagroindustriaCba,16.2,24,23.83,143,0.113,5.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30537,Las Mulatas  BioagroindustriaCba,16.2,24,23.83,144,0.112,14.0,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30163,General Deheza BioagroindustriaCba,15.6,24,23.83,143,0.109,6.6,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30560,Villa El Chacay - Río La Tapa BioagroindustriaCba,15.4,24,23.83,140,0.11,0.6,2025-10-04 12:10:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30066,Ausonia BioagroindustriaCba,15.4,24,23.83,143,0.108,5.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30402,La Laguna BioagroindustriaCba,15.2,24,23.83,144,0.106,6.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30281,Etruria BioagroindustriaCba,14.6,24,23.83,144,0.101,5.4,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30108,Huanchilla BioagroindustriaCba,14.4,24,23.83,143,0.101,6.6,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30042,Munic. de Corralito,14.4,24,23.83,143,0.101,9.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30272,Alicia BioagroindustriaCba,14.4,24,23.83,144,0.1,6.6,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30286,Villa Ciudad Parque BioagroindustriaCba,14.4,24,23.83,143,0.101,10.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30297,Colonia Cocha BioagroindustriaCba,14.3,24,23.83,144,0.099,3.96,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30161,Chazon BioagroindustriaCba,13.6,24,23.83,143,0.095,4.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30417,Muni Las Perdices  BioagroindustriaCba,13.6,24,23.83,144,0.094,7.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30603,EPEC Malagueño,13.2,24,23.83,143,0.092,6.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30155,Alejandro Roca BioagroindustriaCba,13.2,24,23.83,144,0.092,3.4,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30253,APRHi - Los Reartes,13.0,24,23.83,144,0.09,10.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30296,Aero Club Ucacha BioagroindustriaCba,12.6,24,23.83,144,0.088,7.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30061,La Cumbrecita BioagroindustriaCba,12.6,24,23.83,143,0.088,7.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30307,Listello (Este Las Varillas),12.4,24,23.83,142,0.087,5.2,2025-10-04 11:50:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30532,San Agustín BioagroindustriaCba,12.0,24,23.83,144,0.083,5.4,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30259,San Antonio de Litin BioagroindustriaCba,12.0,24,23.83,143,0.084,2.6,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30484,APRHI- A. de las Piedras (Cuenca Alta-Rº J. María)),11.4,24,23.83,143,0.08,10.6,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30502,APRHi - Casa Grande - Reserva Tatú Carreta,11.4,24,23.83,144,0.079,9.6,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30405,Reducción BioagroindustriaCba,11.2,24,23.83,143,0.078,3.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30501,APRHi - EDAR Tanti,10.8,24,23.83,144,0.075,5.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30109,Rio Cuarto BioagroindustriaCba,10.8,24,23.83,143,0.076,5.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30306,Estancia San Isidro (Canal Florentino),10.6,24,23.83,143,0.074,3.0,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30283,La Playosa BioagroindustriaCba,10.6,24,23.83,144,0.074,3.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30067,Punta del Agua BioagroindustriaCba,10.6,24,23.83,143,0.074,4.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30137,APRHi - Lab. Hidraulica-UNC,10.4,24,23.83,143,0.073,4.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30500,APRHI - Elena,10.4,24,23.83,144,0.072,4.4,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30141,EPEC - Arroyo Cabral,10.0,24,23.83,143,0.07,1.4,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30248,APRHi - Alta Gracia,10.0,24,23.83,141,0.071,3.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30132,Rodeo de los Caballos BioagroindustriaCba,10.0,24,23.83,144,0.069,4.4,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30352,APRHi - Los Zorros,10.0,24,23.83,144,0.069,4.6,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30233,APRHi - Cañada del Sauce,9.6,24,23.83,144,0.067,8.2,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30058,General Levalle BioagroindustriaCba,9.6,24,23.83,143,0.067,5.4,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30284,Wenceslao Escalante BioagroindustriaCba,9.4,24,23.83,143,0.066,3.6,2025-10-04 11:50:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30294,FCA - Capilla de los Remedios BioagroindustriaCba,9.2,24,23.83,144,0.064,7.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30499,APRHI-EMA Dique Pichanas,9.0,24,23.83,144,0.062,5.0,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30169,APRHi - Dique El Cajon EMA,9.0,24,23.83,144,0.062,6.4,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30308,Estancia El Tacuru (Los Ucles),8.8,24,23.83,144,0.061,2.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30289,Las Isletillas BioagroindustriaCba,8.6,24,23.83,144,0.06,2.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30604,EPEC Mendiolaza,8.4,24,23.83,143,0.059,5.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30068,Laguna Larga BioagroindustriaCba,8.2,24,23.83,143,0.057,3.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30444,APRHi - Cuenca Salsipuedes (La Estancita),8.2,24,23.83,144,0.057,5.0,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30133,Cosquin BioagroindustriaCba,8.0,24,23.83,143,0.056,7.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30254,APRHi - Las Varillas (Oeste-Ruta cruce RP13 y PR3),8.0,24,23.83,143,0.056,3.6,2025-10-04 11:50:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30292,Las Peñas Sud BioagroindustriaCba,8.0,24,23.83,143,0.056,3.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30401,Tancacha BioagroindustriaCba,8.0,24,23.83,144,0.056,3.2,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30304,Las Varillas (Este-Cruze RP3 Y RP13),7.8,24,23.83,143,0.055,3.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30056,Las Varas BioagroindustriaCba,7.6,24,23.83,143,0.053,3.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30465,APRHi - Río de la Cruz- Paso Cabral,7.4,24,23.83,144,0.051,4.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30489,APRHi - Bialet Massé - EDAR Cuenca Media,7.4,24,23.83,144,0.051,3.4,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30270,Rio Tercero BioagroindustriaCba,7.2,24,23.83,142,0.051,3.0,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30279,Coronel Moldes BioagroindustriaCba,6.8,24,23.83,144,0.047,3.4,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30652,EMA-Epec Carlos Paz,6.8,24,23.83,144,0.047,3.0,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30295,Chaján BioagroindustriaCba,6.6,24,23.83,144,0.046,5.4,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30235,APRHi - Río de Los Sauces (Sur Pueblo),6.6,24,23.83,141,0.047,6.2,2025-10-04 11:50:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30433,APRHi - Cuenca Durazno,6.4,24,23.83,144,0.044,0.4,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30170,APRHi - Río La Candelaria,6.4,24,23.83,142,0.045,3.0,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30129,El Fortin BioagroindustriaCba,6.2,24,23.83,140,0.044,1.4,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30412,INTA Manfredi BioagroindustriaCba,6.2,24,23.83,144,0.043,2.4,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30127,Villa Amancay BioagroindustriaCba,6.0,24,23.83,143,0.042,2.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30487,San Antonio de Arredondo-Aprhi,5.8,24,23.83,144,0.04,4.4,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30114,APRHi - Cap. del Carmen (Cuenca Alta R. Grande),5.8,24,23.83,144,0.04,2.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30135,APRHi - San Miguel de los Ríos,5.6,24,23.83,144,0.039,2.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30540,Finca Benito BioagroindustriaCba,5.4,24,23.83,144,0.038,2.4,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30651,EMA-Epec Villa del Rosario,5.4,24,23.83,144,0.038,3.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30247,APRHi - La Cumbre (Planta agua),5.4,24,23.83,144,0.038,2.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30446,APRHi - Piedras Moras,5.4,24,23.83,143,0.038,3.4,2025-10-04 11:50:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30027,MunUnquillo - Arroyo Los Quebrachitos,5.36,24,23.83,143,0.037,2.95,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30559,IBAT San José - Villa del Rosario BioagroindustriaCba,5.0,24,23.83,143,0.035,2.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30440,APRHi - Cuenca Alta Tabaquillo,5.0,24,23.83,142,0.035,1.4,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30079,IPEA 225 - Atahualpa Yupanqui - El Arañado,5.0,24,23.83,143,0.035,1.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30262,FAV - UNRC BioagroindustriaCba,4.8,24,23.83,143,0.034,2.4,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30287,Aproduco - Villa Retiro BioagroindustriaCba,4.6,24,23.83,142,0.032,2.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30534,Sanchez Amezcua S.A BioagroindustriaCba,4.6,24,23.83,143,0.032,2.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30497,APRHI - Piedra Blanca,4.2,24,23.83,143,0.029,2.6,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30053,Rio Primero BioagroindustriaCba,4.2,24,23.83,143,0.029,2.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30131,Villa del Dique BioagroindustriaCba,4.0,24,23.83,143,0.028,0.8,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30305,El Fortín,4.0,24,23.83,144,0.028,1.2,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30411,Camp.Exp Sampacho BioagroindustriaCba,4.0,24,23.83,144,0.028,3.6,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30243,APRHi - Río San Pedro (Ea. La Ernestina),4.0,24,23.83,138,0.029,1.2,2025-10-04 12:30:00-03:00,2025-10-05 11:10:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30435,APRHi - Cuenca Sta Rosa (Yaroma),3.8,24,23.83,142,0.027,2.0,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30436,APRHi - Agua de Oro,3.6,24,23.83,144,0.025,2.4,2025-10-04 11:40:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30140,EPEC - EM La Viña,3.4,24,23.83,143,0.024,1.6,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30431,APRHi - Cuenca Lutti,3.2,24,23.83,143,0.022,2.6,2025-10-04 11:40:00-03:00,2025-10-05 11:20:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
30566,Ema Móvil - OHMC 30566,3.2,24,23.83,143,0.022,2.0,2025-10-04 11:50:00-03:00,2025-10-05 11:30:00-03:00,2025-10-04 11:40:00,2025-10-05 11:30:00
