station_code,station_name,accumulated_rain_mm,time_window_hours,actual_period_hours,total_readings,avg_rain_per_reading,max_single_reading,first_reading,last_reading,period_start,period_end
30561,Villa El Chacay - Río Colecitas BioagroindustriaCba,31.8,24,23.9,131,0.243,1.4,2025-11-06 14:50:00-03:00,2025-11-07 12:20:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30465,APRHi - Río de la Cruz- Paso Cabral,31.4,24,23.9,142,0.221,2.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30651,EMA-Epec Villa del Rosario,31.2,24,23.9,144,0.217,2.2,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30112,Brinkmann BioagroindustriaCba,31.08,24,23.9,143,0.217,1.68,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30061,La Cumbrecita BioagroindustriaCba,31.0,24,23.9,143,0.217,3.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30266,Tinoco BioagroindustriaCba,30.6,24,23.9,142,0.215,3.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30262,FAV - UNRC BioagroindustriaCba,30.2,24,23.9,141,0.214,1.2,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30137,APRHi - Lab. Hidraulica-UNC,30.2,24,23.9,143,0.211,2.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30554,IPEM 107 TOLEDO - BioagroindustriaCba,30.2,24,23.9,144,0.21,3.2,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30135,APRHi - San Miguel de los Ríos,30.2,24,23.9,142,0.213,2.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30132,Rodeo de los Caballos BioagroindustriaCba,29.8,24,23.9,143,0.208,1.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30081,APRHi - Pampa del Gato (R. Sta. Catalina),29.6,24,23.9,143,0.207,9.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30486,APRHI- Cuatro Vientos,29.2,24,23.9,143,0.204,1.4,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30139,EPEC - Azotea Ed. Central,28.8,24,23.9,144,0.2,2.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30443,APRHi - Cuenca los Chorillos (sur Cabalango),28.4,24,23.9,143,0.199,4.4,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30551,Bodega Piedra Mora BioagroindustriaCba,28.4,24,23.9,143,0.199,2.8,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30263,Bulnes BioagroindustriaCba,28.4,24,23.9,142,0.2,1.4,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30502,APRHi - Casa Grande - Reserva Tatú Carreta,27.8,24,23.9,143,0.194,9.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30241,APRHi - Villa General Belgrano,27.4,24,23.9,141,0.194,2.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30536,Viarago BioagroindustriaCba,27.0,24,23.9,143,0.189,2.2,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30007,Monte Cristo,27.0,24,23.9,143,0.189,1.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30535,Estancia Noble BioagroindustriaCba,26.8,24,23.9,143,0.187,4.6,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30604,EPEC Mendiolaza,26.8,24,23.9,144,0.186,3.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30498,APRHI- La Rinconada,26.6,24,23.9,143,0.186,3.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30051,Munic. de La Para,26.2,24,23.9,143,0.183,2.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30042,Munic. de Corralito,26.0,24,23.9,143,0.182,2.2,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30242,APRHi - Campus UBP,25.6,24,23.9,143,0.179,3.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30401,Tancacha BioagroindustriaCba,25.2,24,23.9,143,0.176,1.4,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30253,APRHi - Los Reartes,25.2,24,23.9,142,0.177,2.4,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30292,Las Peñas Sud BioagroindustriaCba,25.0,24,23.9,143,0.175,1.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30053,Rio Primero BioagroindustriaCba,24.6,24,23.9,143,0.172,2.2,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30394,La Paz BioagroindustriaCba,24.2,24,23.9,143,0.169,2.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30268,Rayo Cortado BioagroindustriaCba,23.8,24,23.9,141,0.169,3.0,2025-11-06 15:00:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30138,APRHi - Cuenca Alta R. Los Sauces-Huerta Vieja,23.8,24,23.9,144,0.165,0.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30134,Villa del Totoral BioagroindustriaCba,23.4,24,23.9,143,0.164,3.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30243,APRHi - Río San Pedro (Ea. La Ernestina),23.4,24,23.9,142,0.165,1.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30412,INTA Manfredi BioagroindustriaCba,23.0,24,23.9,144,0.16,1.4,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30442,APRHI-Chúa,22.8,24,23.9,144,0.158,3.2,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30127,Villa Amancay BioagroindustriaCba,22.8,24,23.9,143,0.159,1.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30652,EMA-Epec Carlos Paz,22.8,24,23.9,144,0.158,2.0,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30395,Esquina BioagroindustriaCba,22.6,24,23.9,144,0.157,1.6,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30014,Marull,22.4,24,23.9,143,0.157,1.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30287,Aproduco - Villa Retiro BioagroindustriaCba,22.4,24,23.9,141,0.159,2.4,2025-11-06 15:00:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30133,Cosquin BioagroindustriaCba,22.2,24,23.9,143,0.155,5.4,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30249,APRHi - San Francisco del Chañar,22.0,24,23.9,141,0.156,2.8,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30446,APRHi - Piedras Moras,21.8,24,23.9,141,0.155,1.4,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30297,Colonia Cocha BioagroindustriaCba,21.78,24,23.9,143,0.152,1.32,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30556,Piquillín BioagroindustriaCba,21.6,24,23.9,143,0.151,1.4,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30275,Saturnino Laspiur BioagroindustriaCba,21.4,24,23.9,143,0.15,1.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30405,Reducción BioagroindustriaCba,21.2,24,23.9,143,0.148,1.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30065,Villa Valeria BioagroindustriaCba,21.2,24,23.9,140,0.151,2.2,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30058,General Levalle BioagroindustriaCba,20.8,24,23.9,143,0.145,1.2,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30027,MunUnquillo - Arroyo Los Quebrachitos,20.36,24,23.9,143,0.142,2.95,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30238,APRHi - Cuenca  Alta Colanchanga,20.2,24,23.9,142,0.142,2.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30026,MunUnquillo - Arroyo Chiviquin,20.2,24,23.9,142,0.142,4.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30239,APRHi - Obispo Trejo,19.8,24,23.9,142,0.139,2.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30484,APRHI- A. de las Piedras (Cuenca Alta-Rº J. María)),19.8,24,23.9,143,0.138,1.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30444,APRHi - Cuenca Salsipuedes (La Estancita),19.8,24,23.9,143,0.138,3.6,2025-11-06 15:00:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30487,San Antonio de Arredondo-Aprhi,19.4,24,23.9,144,0.135,1.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30054,Colonia Almada BioagroindustriaCba,19.2,24,23.9,143,0.134,1.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30261,La Paquita BioagroindustriaCba,19.0,24,23.9,132,0.144,0.8,2025-11-06 16:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30107,Colonia Caroya BioagroindustriaCba,19.0,24,23.9,143,0.133,2.4,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30156,Las Junturas BioagroindustriaCba,18.6,24,23.9,142,0.131,1.4,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30489,APRHi - Bialet Massé - EDAR Cuenca Media,18.4,24,23.9,144,0.128,3.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30231,APRHi - Villa Dolores (Delegación),18.2,24,23.9,143,0.127,1.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30291,Villa Fontana BioagroindustriaCba,18.0,24,23.9,142,0.127,1.2,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30055,Pampayasta Norte BioagroindustriaCba,18.0,24,23.9,143,0.126,1.2,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30162,La Tordilla BioagroindustriaCba,17.8,24,23.9,143,0.124,1.4,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30270,Rio Tercero BioagroindustriaCba,17.8,24,23.9,141,0.126,1.2,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30279,Coronel Moldes BioagroindustriaCba,17.6,24,23.9,143,0.123,1.2,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30076,Acipro Santa Rosa 1,17.4,24,23.9,143,0.122,1.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30413,Devoto BioagroindustriaCba,17.4,24,23.9,143,0.122,1.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30267,Huerta Grande BioagroindustriaCba,17.2,24,23.9,141,0.122,1.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30067,Punta del Agua BioagroindustriaCba,16.8,24,23.9,143,0.117,1.2,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30533,Aeroclub Huinca Renancó BioagroindustriaCba,16.8,24,23.9,144,0.117,0.8,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30285,Colonia Vignaud BioagroindustriaCba,16.6,24,23.9,143,0.116,0.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30298,Villa de Maria Rio seco BioagroindustriaCba,16.4,24,23.9,142,0.115,1.2,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30286,Villa Ciudad Parque BioagroindustriaCba,16.0,24,23.9,143,0.112,1.4,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30130,El Tio BioagroindustriaCba,16.0,24,23.9,142,0.113,1.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30414,Ministerio - Bioagroindustria,15.6,24,23.9,144,0.108,2.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30140,EPEC - EM La Viña,15.6,24,23.9,143,0.109,1.2,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30083,APRHi - Ascochinga,15.6,24,23.9,143,0.109,1.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30273,Transito BioagroindustriaCba,15.6,24,23.9,141,0.111,1.0,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30068,Laguna Larga BioagroindustriaCba,15.0,24,23.9,140,0.107,1.2,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30349,APRHi -  Bell Ville (Aeródromo),15.0,24,23.9,143,0.105,1.8,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30265,San Pedro Norte BioagroindustriaCba,15.0,24,23.9,143,0.105,2.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30408,UTN San Francisco BioagroindustriaCba,14.8,24,23.9,143,0.103,1.2,2025-11-06 14:50:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30437,APRHi - Cueva de los Pajaritos,14.8,24,23.9,144,0.103,4.4,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30501,APRHi - EDAR Tanti,14.8,24,23.9,143,0.103,3.2,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30306,Estancia San Isidro (Canal Florentino),14.8,24,23.9,143,0.103,1.2,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30398,Almafuerte BioagroindustriaCba,14.6,24,23.9,141,0.104,0.8,2025-11-06 15:00:00-03:00,2025-11-07 14:40:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30129,El Fortin BioagroindustriaCba,14.2,24,23.9,140,0.101,1.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
30417,Muni Las Perdices  BioagroindustriaCba,14.0,24,23.9,144,0.097,1.0,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
35120,DCCBA - Los Chorrillos,13.8,24,23.9,143,0.097,2.6,2025-11-06 14:50:00-03:00,2025-11-07 14:30:00-03:00,2025-11-06 14:46:00,2025-11-07 14:40:00
