station_code,station_name,accumulated_rain_mm,time_window_hours,actual_period_hours,total_readings,avg_rain_per_reading,max_single_reading,first_reading,last_reading,period_start,period_end
30287,Aproduco - Villa Retiro BioagroindustriaCba,20.4,24,23.83,136,0.15,10.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30437,APRHi - Cueva de los Pajaritos,20.2,24,23.83,141,0.143,5.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30552,Finca Robledo Balzarini BioagroindustriaCba,19.4,24,23.83,140,0.139,11.2,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30076,Acipro Santa Rosa 1,19.4,24,23.83,139,0.14,10.8,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30137,APRHi - Lab. Hidraulica-UNC,18.8,24,23.83,138,0.136,9.4,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30242,APRHi - Campus UBP,18.2,24,23.83,138,0.132,10.8,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30056,Las Varas BioagroindustriaCba,17.4,24,23.83,140,0.124,10.0,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30305,El Fortín,17.2,24,23.83,139,0.124,7.2,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30651,EMA-Epec Villa del Rosario,17.2,24,23.83,141,0.122,9.8,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30007,Monte Cristo,17.2,24,23.83,140,0.123,7.2,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30053,Rio Primero BioagroindustriaCba,16.8,24,23.83,140,0.12,7.6,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30162,La Tordilla BioagroindustriaCba,15.4,24,23.83,140,0.11,6.8,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30559,IBAT San José - Villa del Rosario BioagroindustriaCba,15.4,24,23.83,140,0.11,11.0,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30396,La Francia BioagroindustriaCba,14.6,24,23.83,140,0.104,4.8,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30538,UPC HTA  BioagroindustriaCba,14.4,24,23.83,141,0.102,8.4,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30406,Saira BioagroindustriaCba,14.4,24,23.83,141,0.102,7.4,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30447,APRHi - El Durazno- Tanti,14.4,24,23.83,140,0.103,6.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30112,Brinkmann BioagroindustriaCba,13.72,24,23.83,140,0.098,3.36,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30489,APRHi - Bialet Massé - EDAR Cuenca Media,13.4,24,23.83,141,0.095,5.2,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30499,APRHI-EMA Dique Pichanas,13.4,24,23.83,141,0.095,6.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30556,Piquillín BioagroindustriaCba,13.4,24,23.83,140,0.096,6.6,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30283,La Playosa BioagroindustriaCba,13.2,24,23.83,138,0.096,6.6,2025-10-24 12:00:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30060,Villa de Soto BioagroindustriaCba,13.2,24,23.83,139,0.095,8.2,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30604,EPEC Mendiolaza,13.0,24,23.83,140,0.093,7.4,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30079,IPEA 225 - Atahualpa Yupanqui - El Arañado,13.0,24,23.83,140,0.093,6.8,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30531,Las Pampillas BioagroindustriaCba,13.0,24,23.83,128,0.102,7.0,2025-10-24 11:50:00-03:00,2025-10-25 11:10:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30501,APRHi - EDAR Tanti,12.8,24,23.83,139,0.092,4.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30170,APRHi - Río La Candelaria,12.8,24,23.83,140,0.091,4.2,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30440,APRHi - Cuenca Alta Tabaquillo,12.8,24,23.83,141,0.091,1.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30307,Listello (Este Las Varillas),12.8,24,23.83,139,0.092,6.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30130,El Tio BioagroindustriaCba,12.6,24,23.83,138,0.091,3.8,2025-10-24 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30282,Justiniano Posse BioagroindustriaCba,12.6,24,23.83,140,0.09,4.4,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30027,MunUnquillo - Arroyo Los Quebrachitos,12.32,24,23.83,140,0.088,5.09,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30276,General Roca BioagroindustriaCba,12.0,24,23.83,139,0.086,5.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30273,Transito BioagroindustriaCba,11.8,24,23.83,140,0.084,4.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30274,Serrano BioagroindustriaCba,11.8,24,23.83,139,0.085,3.4,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30061,La Cumbrecita BioagroindustriaCba,11.6,24,23.83,140,0.083,2.0,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30278,Chilibroste BioagroindustriaCba,11.2,24,23.83,139,0.081,5.0,2025-10-24 12:00:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30281,Etruria BioagroindustriaCba,11.0,24,23.83,139,0.079,7.4,2025-10-24 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30415,Villa Rossi BioagroindustriaCba,11.0,24,23.83,140,0.079,2.4,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30155,Alejandro Roca BioagroindustriaCba,10.6,24,23.83,137,0.077,4.0,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30272,Alicia BioagroindustriaCba,10.4,24,23.83,140,0.074,3.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30259,San Antonio de Litin BioagroindustriaCba,10.4,24,23.83,140,0.074,6.2,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
35120,DCCBA - Los Chorrillos,10.2,24,23.83,140,0.073,6.6,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30445,APRHi - Calmayo,10.2,24,23.83,141,0.072,1.4,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30236,APRHi - Los Hornillos,10.0,24,23.83,140,0.071,3.2,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30083,APRHi - Ascochinga,9.8,24,23.83,140,0.07,7.0,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30652,EMA-Epec Carlos Paz,9.8,24,23.83,141,0.07,2.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30402,La Laguna BioagroindustriaCba,9.4,24,23.83,139,0.068,3.8,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30443,APRHi - Cuenca los Chorillos (sur Cabalango),9.2,24,23.83,140,0.066,4.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30496,APRHI - Reserva Los Chorrillos,9.2,24,23.83,139,0.066,3.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30410,Freyre BioagroindustriaCba,8.8,24,23.83,141,0.062,2.4,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30288,Ordoñez BioagroindustriaCba,8.6,24,23.83,139,0.062,3.4,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30603,EPEC Malagueño,8.6,24,23.83,141,0.061,3.0,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30495,APRHI - Las Toscas-Cca Conlara,8.6,24,23.83,141,0.061,6.4,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30449,APRHi - Colonia 25 (Norte Los Surgentes),8.6,24,23.83,139,0.062,2.6,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30566,Ema Móvil - OHMC 30566,8.4,24,23.83,138,0.061,2.8,2025-10-24 12:20:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30249,APRHi - San Francisco del Chañar,8.4,24,23.83,140,0.06,4.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30169,APRHi - Dique El Cajon EMA,8.2,24,23.83,140,0.059,3.4,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30555,Campo experimental UCC BioagroindustriaCba,8.2,24,23.83,140,0.059,2.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30131,Villa del Dique BioagroindustriaCba,8.2,24,23.83,139,0.059,1.6,2025-10-24 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30429,APRHi - Cuenca Candelaria,8.0,24,23.83,141,0.057,2.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30267,Huerta Grande BioagroindustriaCba,7.8,24,23.83,140,0.056,4.2,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30183,APRHi - Inicio Canal Las Tapias Soto,7.6,24,23.83,140,0.054,4.0,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30412,INTA Manfredi BioagroindustriaCba,7.6,24,23.83,141,0.054,2.8,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30444,APRHi - Cuenca Salsipuedes (La Estancita),7.6,24,23.83,141,0.054,3.6,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30240,APRHi - Chancaní (Reserva),7.6,24,23.83,140,0.054,6.4,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30113,San Carlos Minas BioagroindustriaCba,7.4,24,23.83,140,0.053,3.2,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30247,APRHi - La Cumbre (Planta agua),7.4,24,23.83,140,0.053,4.0,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30234,APRHi - Río Santa Rosa (Cuenca Media),7.4,24,23.83,138,0.054,1.8,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30401,Tancacha BioagroindustriaCba,7.2,24,23.83,141,0.051,1.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30042,Munic. de Corralito,7.0,24,23.83,140,0.05,1.4,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30432,APRHi - Cabaña María Lucia (Leones Norte),6.93,24,23.83,140,0.05,1.39,2025-10-24 11:50:00-03:00,2025-10-25 11:20:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30487,San Antonio de Arredondo-Aprhi,6.8,24,23.83,141,0.048,2.2,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30285,Colonia Vignaud BioagroindustriaCba,6.8,24,23.83,139,0.049,2.4,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30133,Cosquin BioagroindustriaCba,6.8,24,23.83,140,0.049,2.2,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30532,San Agustín BioagroindustriaCba,6.8,24,23.83,141,0.048,1.2,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30502,APRHi - Casa Grande - Reserva Tatú Carreta,6.6,24,23.83,140,0.047,3.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30261,La Paquita BioagroindustriaCba,6.6,24,23.83,140,0.047,2.8,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30250,Copina,6.6,24,23.83,141,0.047,1.8,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30159,Buchardo BioagroindustriaCba,6.6,24,23.83,140,0.047,2.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30238,APRHi - Cuenca  Alta Colanchanga,6.4,24,23.83,141,0.045,2.2,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30551,Bodega Piedra Mora BioagroindustriaCba,6.4,24,23.83,139,0.046,1.8,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30409,Paseo Sustentable Camilo Aldao BioagroindustriaCba,6.2,24,23.83,141,0.044,3.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30433,APRHi - Cuenca Durazno,6.2,24,23.83,141,0.044,1.8,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30269,Bouwer BioagroindustriaCba,6.2,24,23.83,140,0.044,2.2,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30243,APRHi - Río San Pedro (Ea. La Ernestina),5.8,24,23.83,130,0.045,1.2,2025-10-24 13:20:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30102,Melo BioagroindustriaCba,5.8,24,23.83,136,0.043,0.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30160,Marcos Juarez BioagroindustriaCba,5.75,24,23.83,138,0.042,1.75,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30286,Villa Ciudad Parque BioagroindustriaCba,5.6,24,23.83,140,0.04,1.2,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30537,Las Mulatas  BioagroindustriaCba,5.6,24,23.83,141,0.04,1.2,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30293,Despeñaderos BioagroindustriaCba,5.6,24,23.83,139,0.04,1.8,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30026,MunUnquillo - Arroyo Chiviquin,5.6,24,23.83,139,0.04,2.0,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30494,APRHi - Las Playas,5.4,24,23.83,141,0.038,1.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30062,Jovita BioagroindustriaCba,5.4,24,23.83,141,0.038,1.2,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30109,Rio Cuarto BioagroindustriaCba,5.4,24,23.83,140,0.039,1.0,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30054,Colonia Almada BioagroindustriaCba,5.2,24,23.83,139,0.037,1.4,2025-10-24 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30536,Viarago BioagroindustriaCba,5.2,24,23.83,141,0.037,2.2,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30308,Estancia El Tacuru (Los Ucles),5.2,24,23.83,141,0.037,1.6,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30107,Colonia Caroya BioagroindustriaCba,5.2,24,23.83,140,0.037,1.8,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30253,APRHi - Los Reartes,5.0,24,23.83,138,0.036,1.2,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30081,APRHi - Pampa del Gato (R. Sta. Catalina),5.0,24,23.83,140,0.036,3.4,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30114,APRHi - Cap. del Carmen (Cuenca Alta R. Grande),5.0,24,23.83,138,0.036,1.2,2025-10-24 12:10:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30436,APRHi - Agua de Oro,5.0,24,23.83,141,0.035,1.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30540,Finca Benito BioagroindustriaCba,4.8,24,23.83,141,0.034,1.0,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30441,APRHi - Cuenca Quilpo,4.8,24,23.83,141,0.034,1.4,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30135,APRHi - San Miguel de los Ríos,4.8,24,23.83,140,0.034,0.4,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30254,APRHi - Las Varillas (Oeste-Ruta cruce RP13 y PR3),4.8,24,23.83,139,0.035,1.8,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30262,FAV - UNRC BioagroindustriaCba,4.6,24,23.83,140,0.033,0.6,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30156,Las Junturas BioagroindustriaCba,4.6,24,23.83,138,0.033,2.0,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30446,APRHi - Piedras Moras,4.6,24,23.83,140,0.033,0.8,2025-10-24 11:50:00-03:00,2025-10-25 11:30:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30486,APRHI- Cuatro Vientos,4.4,24,23.83,139,0.032,1.8,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30270,Rio Tercero BioagroindustriaCba,4.2,24,23.83,140,0.03,0.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30398,Almafuerte BioagroindustriaCba,4.2,24,23.83,140,0.03,0.6,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
30435,APRHi - Cuenca Sta Rosa (Yaroma),4.0,24,23.83,140,0.029,0.8,2025-10-24 11:50:00-03:00,2025-10-25 11:40:00-03:00,2025-10-24 11:50:00,2025-10-25 11:40:00
