station_code,station_name,accumulated_rain_mm,time_window_hours,actual_period_hours,total_readings,avg_rain_per_reading,max_single_reading,first_reading,last_reading,period_start,period_end
30282,Justiniano Posse BioagroindustriaCba,62.2,48,47.83,284,0.219,10.4,2025-10-23 12:10:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30283,La Playosa BioagroindustriaCba,61.8,48,47.83,281,0.22,12.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30408,UTN San Francisco BioagroindustriaCba,61.8,48,47.83,285,0.217,5.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30164,Monte Buey BioagroindustriaCba,61.6,48,47.83,282,0.218,9.4,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30309,Est. Don Luis (Norte de Alicia),58.6,48,47.83,281,0.209,15.4,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30276,General Roca BioagroindustriaCba,58.4,48,47.83,283,0.206,9.0,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30278,Chilibroste BioagroindustriaCba,58.0,48,47.83,280,0.207,6.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30059,Rio Bamba BioagroindustriaCba,56.2,48,47.83,282,0.199,13.6,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30406,Saira BioagroindustriaCba,56.0,48,47.83,284,0.197,11.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30296,Aero Club Ucacha BioagroindustriaCba,55.6,48,47.83,279,0.199,13.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30284,Wenceslao Escalante BioagroindustriaCba,51.8,48,47.83,284,0.182,8.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30129,El Fortin BioagroindustriaCba,51.2,48,47.83,282,0.182,5.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30155,Alejandro Roca BioagroindustriaCba,50.6,48,47.83,280,0.181,5.6,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30159,Buchardo BioagroindustriaCba,50.6,48,47.83,282,0.179,13.0,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30304,Las Varillas (Este-Cruze RP3 Y RP13),49.0,48,47.83,280,0.175,10.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30561,Villa El Chacay - Río Colecitas BioagroindustriaCba,48.2,48,47.83,284,0.17,10.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30161,Chazon BioagroindustriaCba,47.8,48,47.83,281,0.17,12.0,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30349,APRHi -  Bell Ville (Aeródromo),45.6,48,47.83,283,0.161,10.2,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30432,APRHi - Cabaña María Lucia (Leones Norte),45.43,48,47.83,284,0.16,7.7,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30160,Marcos Juarez BioagroindustriaCba,43.5,48,47.83,280,0.155,12.0,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30264,Los Surgentes BioagroindustriaCba,42.2,48,47.83,283,0.149,8.4,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30305,El Fortín,41.8,48,47.83,283,0.148,7.2,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30260,Cruz Alta BioagroindustriaCba,40.4,48,47.83,284,0.142,6.2,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30294,FCA - Capilla de los Remedios BioagroindustriaCba,39.2,48,47.83,280,0.14,20.4,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30307,Listello (Este Las Varillas),38.0,48,47.83,283,0.134,6.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30541,La Cesira BioagroindustriaCba,38.0,48,47.83,284,0.134,5.2,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30056,Las Varas BioagroindustriaCba,38.0,48,47.83,284,0.134,10.0,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30272,Alicia BioagroindustriaCba,37.4,48,47.83,284,0.132,4.0,2025-10-23 12:10:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30295,Chaján BioagroindustriaCba,37.4,48,47.83,283,0.132,21.6,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30430,APRHi - Cuenca Letanias -Los Vallecitos,36.8,48,47.83,284,0.13,14.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30281,Etruria BioagroindustriaCba,35.6,48,47.83,279,0.128,8.8,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30439,APRHI-EMA Ojo de Agua,35.2,48,47.83,285,0.124,12.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30288,Ordoñez BioagroindustriaCba,35.0,48,47.83,281,0.125,8.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30259,San Antonio de Litin BioagroindustriaCba,34.6,48,47.83,284,0.122,6.2,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30109,Rio Cuarto BioagroindustriaCba,34.0,48,47.83,284,0.12,5.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30244,APRHi - Serrezuela,33.8,48,47.83,282,0.12,16.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30591,EPEC Este,33.6,48,47.83,285,0.118,16.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30535,Estancia Noble BioagroindustriaCba,31.6,48,47.83,285,0.111,18.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30263,Bulnes BioagroindustriaCba,30.6,48,47.83,281,0.109,4.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30590,Epec Don Bosco,28.6,48,47.83,285,0.1,11.4,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30277,Noetinger BioagroindustriaCba,27.8,48,47.83,282,0.099,5.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30132,Rodeo de los Caballos BioagroindustriaCba,27.4,48,47.83,283,0.097,5.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30491,APRHi Pichanas -Sta. Ana,27.2,48,47.83,284,0.096,16.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30308,Estancia El Tacuru (Los Ucles),27.2,48,47.83,281,0.097,5.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30402,La Laguna BioagroindustriaCba,27.0,48,47.83,283,0.095,5.0,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30274,Serrano BioagroindustriaCba,26.8,48,47.83,280,0.096,4.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30102,Melo BioagroindustriaCba,26.8,48,47.83,278,0.096,9.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30235,APRHi - Río de Los Sauces (Sur Pueblo),26.4,48,47.83,282,0.094,8.0,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30139,EPEC - Azotea Ed. Central,25.2,48,47.83,283,0.089,17.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30181,APRHI - Tuclame,25.2,48,47.83,284,0.089,8.0,2025-10-23 12:00:00-03:00,2025-10-25 11:30:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30497,APRHI - Piedra Blanca,24.2,48,47.83,284,0.085,6.0,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30062,Jovita BioagroindustriaCba,24.0,48,47.83,283,0.085,8.6,2025-10-23 12:10:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30414,Ministerio - Bioagroindustria,23.0,48,47.83,284,0.081,14.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30136,APRHi - Salsacate,23.0,48,47.83,284,0.081,7.0,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30446,APRHi - Piedras Moras,23.0,48,47.83,283,0.081,10.6,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30411,Camp.Exp Sampacho BioagroindustriaCba,22.8,48,47.83,285,0.08,1.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30234,APRHi - Río Santa Rosa (Cuenca Media),22.6,48,47.83,283,0.08,12.2,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30351,APRHi - EM Ballesteros,22.6,48,47.83,284,0.08,4.6,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30651,EMA-Epec Villa del Rosario,22.4,48,47.83,285,0.079,9.8,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30435,APRHi - Cuenca Sta Rosa (Yaroma),22.2,48,47.83,285,0.078,8.8,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30554,IPEM 107 TOLEDO - BioagroindustriaCba,21.8,48,47.83,284,0.077,9.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30437,APRHi - Cueva de los Pajaritos,21.6,48,47.83,285,0.076,5.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30559,IBAT San José - Villa del Rosario BioagroindustriaCba,21.6,48,47.83,284,0.076,11.0,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30233,APRHi - Cañada del Sauce,21.2,48,47.83,278,0.076,9.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30053,Rio Primero BioagroindustriaCba,20.8,48,47.83,284,0.073,7.6,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30287,Aproduco - Villa Retiro BioagroindustriaCba,20.6,48,47.83,278,0.074,10.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30465,APRHi - Río de la Cruz- Paso Cabral,20.6,48,47.83,285,0.072,15.4,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30076,Acipro Santa Rosa 1,20.6,48,47.83,284,0.073,10.8,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30279,Coronel Moldes BioagroindustriaCba,20.4,48,47.83,284,0.072,5.2,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30433,APRHi - Cuenca Durazno,20.4,48,47.83,284,0.072,7.4,2025-10-23 12:10:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30540,Finca Benito BioagroindustriaCba,20.2,48,47.83,284,0.071,9.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30254,APRHi - Las Varillas (Oeste-Ruta cruce RP13 y PR3),20.0,48,47.83,282,0.071,5.2,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30079,IPEA 225 - Atahualpa Yupanqui - El Arañado,20.0,48,47.83,284,0.07,6.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30445,APRHi - Calmayo,19.6,48,47.83,284,0.069,7.0,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30042,Munic. de Corralito,19.4,48,47.83,284,0.068,5.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30552,Finca Robledo Balzarini BioagroindustriaCba,19.4,48,47.83,284,0.068,11.2,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30231,APRHi - Villa Dolores (Delegación),19.0,48,47.83,282,0.067,8.6,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30054,Colonia Almada BioagroindustriaCba,18.8,48,47.83,282,0.067,4.4,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30137,APRHi - Lab. Hidraulica-UNC,18.8,48,47.83,280,0.067,9.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30072,San Pedro BioagroindustriaCba,18.6,48,47.83,284,0.065,10.2,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30401,Tancacha BioagroindustriaCba,18.2,48,47.83,285,0.064,5.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30242,APRHi - Campus UBP,18.2,48,47.83,280,0.065,10.8,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30270,Rio Tercero BioagroindustriaCba,18.2,48,47.83,283,0.064,9.4,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30163,General Deheza BioagroindustriaCba,18.2,48,47.83,284,0.064,5.6,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30007,Monte Cristo,18.0,48,47.83,284,0.063,7.2,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30492,APRHI - Achiras,18.0,48,47.83,284,0.063,2.0,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30396,La Francia BioagroindustriaCba,17.6,48,47.83,284,0.062,4.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30556,Piquillín BioagroindustriaCba,17.4,48,47.83,284,0.061,6.6,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30500,APRHI - Elena,17.4,48,47.83,285,0.061,5.0,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30394,La Paz BioagroindustriaCba,17.0,48,47.83,282,0.06,3.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30537,Las Mulatas  BioagroindustriaCba,16.8,48,47.83,284,0.059,3.4,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30069,Oliva BioagroindustriaCba,16.8,48,47.83,283,0.059,5.0,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30131,Villa del Dique BioagroindustriaCba,16.8,48,47.83,282,0.06,5.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30156,Las Junturas BioagroindustriaCba,16.6,48,47.83,278,0.06,5.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30350,APRHi - Arroyo Algodón,16.4,48,47.83,284,0.058,2.4,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30162,La Tordilla BioagroindustriaCba,16.2,48,47.83,284,0.057,6.8,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30262,FAV - UNRC BioagroindustriaCba,16.0,48,47.83,281,0.057,1.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30440,APRHi - Cuenca Alta Tabaquillo,16.0,48,47.83,283,0.057,1.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30114,APRHi - Cap. del Carmen (Cuenca Alta R. Grande),16.0,48,47.83,284,0.056,4.6,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30417,Muni Las Perdices  BioagroindustriaCba,16.0,48,47.83,285,0.056,5.6,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30532,San Agustín BioagroindustriaCba,15.8,48,47.83,285,0.055,5.8,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30130,El Tio BioagroindustriaCba,15.4,48,47.83,280,0.055,3.8,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30066,Ausonia BioagroindustriaCba,15.0,48,47.83,284,0.053,4.0,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30241,APRHi - Villa General Belgrano,15.0,48,47.83,145,0.103,1.0,2025-10-23 12:10:00-03:00,2025-10-24 09:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30412,INTA Manfredi BioagroindustriaCba,14.6,48,47.83,285,0.051,3.8,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30447,APRHi - El Durazno- Tanti,14.4,48,47.83,284,0.051,6.0,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30061,La Cumbrecita BioagroindustriaCba,14.4,48,47.83,284,0.051,2.0,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30538,UPC HTA  BioagroindustriaCba,14.4,48,47.83,284,0.051,8.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30112,Brinkmann BioagroindustriaCba,14.28,48,47.83,284,0.05,3.36,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30292,Las Peñas Sud BioagroindustriaCba,13.8,48,47.83,284,0.049,5.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30499,APRHI-EMA Dique Pichanas,13.4,48,47.83,285,0.047,6.0,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30489,APRHi - Bialet Massé - EDAR Cuenca Media,13.4,48,47.83,285,0.047,5.2,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30027,MunUnquillo - Arroyo Los Quebrachitos,13.39,48,47.83,284,0.047,5.09,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30604,EPEC Mendiolaza,13.2,48,47.83,284,0.046,7.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30127,Villa Amancay BioagroindustriaCba,13.2,48,47.83,284,0.046,5.4,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30060,Villa de Soto BioagroindustriaCba,13.2,48,47.83,281,0.047,8.2,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30531,Las Pampillas BioagroindustriaCba,13.2,48,47.83,273,0.048,7.0,2025-10-23 12:00:00-03:00,2025-10-25 11:10:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30170,APRHi - Río La Candelaria,13.0,48,47.83,284,0.046,4.2,2025-10-23 12:00:00-03:00,2025-10-25 11:40:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30501,APRHi - EDAR Tanti,12.8,48,47.83,284,0.045,4.0,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30273,Transito BioagroindustriaCba,12.8,48,47.83,284,0.045,4.0,2025-10-23 12:10:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
30486,APRHI- Cuatro Vientos,12.6,48,47.83,284,0.044,1.8,2025-10-23 12:00:00-03:00,2025-10-25 11:50:00-03:00,2025-10-23 12:00:00,2025-10-25 11:50:00
